Code,Year,Population - Sex: all - Age: all - Variant: estimates,Population - Sex: all - Age: all - Variant: medium
KNA,2021,46786,
KNA,2022,46732,
KNA,2023,46783,
KNA,2024,,46867
KNA,2025,,46945
KNA,2026,,47017
KNA,2027,,47074
KNA,2028,,47118
KNA,2029,,47137
KNA,2030,,47157
KNA,2031,,47150
KNA,2032,,47130
KNA,2033,,47091
KNA,2034,,47032
KNA,2035,,46955
KNA,2036,,46849
KNA,2037,,46741
KNA,2038,,46618
KNA,2039,,46487
KNA,2040,,46339
KNA,2041,,46178
KNA,2042,,46007
KNA,2043,,45807
KNA,2044,,45603
KNA,2045,,45386
KNA,2046,,45171
KNA,2047,,44949
KNA,2048,,44722
KNA,2049,,44501
KNA,2050,,44274
KNA,2051,,44013
KNA,2052,,43759
KNA,2053,,43499
KNA,2054,,43231
KNA,2055,,42958
KNA,2056,,42683
KNA,2057,,42409
KNA,2058,,42124
KNA,2059,,41836
KNA,2060,,41559
KNA,2061,,41297
KNA,2062,,41027
KNA,2063,,40754
KNA,2064,,40471
KNA,2065,,40185
KNA,2066,,39883
KNA,2067,,39592
KNA,2068,,39288
KNA,2069,,38988
KNA,2070,,38689
KNA,2071,,38378
KNA,2072,,38072
KNA,2073,,37767
KNA,2074,,37459
KNA,2075,,37146
KNA,2076,,36835
KNA,2077,,36524
KNA,2078,,36214
KNA,2079,,35911
KNA,2080,,35606
KNA,2081,,35311
KNA,2082,,35018
KNA,2083,,34729
KNA,2084,,34434
KNA,2085,,34153
KNA,2086,,33866
KNA,2087,,33583
KNA,2088,,33304
KNA,2089,,33029
KNA,2090,,32766
KNA,2091,,32505
KNA,2092,,32244
KNA,2093,,31981
KNA,2094,,31728
KNA,2095,,31475
KNA,2096,,31227
KNA,2097,,30983
KNA,2098,,30741
KNA,2099,,30494
KNA,2100,,30258
LCA,1950,93009,
LCA,1951,93988,
LCA,1952,94432,
LCA,1953,94347,
LCA,1954,94123,
LCA,1955,93821,
LCA,1956,93473,
LCA,1957,93100,
LCA,1958,92731,
LCA,1959,92369,
LCA,1960,92605,
LCA,1961,93506,
LCA,1962,94523,
LCA,1963,95539,
LCA,1964,96529,
LCA,1965,97513,
LCA,1966,98486,
LCA,1967,99523,
LCA,1968,100696,
LCA,1969,101904,
LCA,1970,103184,
LCA,1971,104577,
LCA,1972,106021,
LCA,1973,107512,
LCA,1974,109093,
LCA,1975,110740,
LCA,1976,112442,
LCA,1977,114150,
LCA,1978,115853,
LCA,1979,117547,
LCA,1980,119302,
LCA,1981,121183,
LCA,1982,123097,
LCA,1983,125055,
LCA,1984,127085,
LCA,1985,129174,
LCA,1986,131253,
LCA,1987,133243,
LCA,1988,135019,
LCA,1989,136526,
LCA,1990,137874,
LCA,1991,139536,
LCA,1992,141629,
LCA,1993,143735,
LCA,1994,145901,
LCA,1995,148227,
LCA,1996,150453,
LCA,1997,152584,
LCA,1998,154688,
LCA,1999,156719,
LCA,2000,158624,
LCA,2001,160247,
LCA,2002,161655,
LCA,2003,162985,
LCA,2004,164250,
LCA,2005,165460,
LCA,2006,166657,
LCA,2007,167766,
LCA,2008,168816,
LCA,2009,169880,
LCA,2010,170921,
LCA,2011,171814,
LCA,2012,172595,
LCA,2013,173380,
LCA,2014,174145,
LCA,2015,174919,
LCA,2016,175651,
LCA,2017,176352,
LCA,2018,177032,
LCA,2019,177675,
LCA,2020,178261,
LCA,2021,178540,
LCA,2022,178794,
LCA,2023,179291,
LCA,2024,,179751
LCA,2025,,180157
LCA,2026,,180496
LCA,2027,,180779
LCA,2028,,181012
LCA,2029,,181205
LCA,2030,,181369
LCA,2031,,181471
LCA,2032,,181503
LCA,2033,,181467
LCA,2034,,181360
LCA,2035,,181185
LCA,2036,,180957
LCA,2037,,180643
LCA,2038,,180236
LCA,2039,,179785
LCA,2040,,179302
LCA,2041,,178763
LCA,2042,,178193
LCA,2043,,177598
LCA,2044,,176944
LCA,2045,,176250
LCA,2046,,175525
LCA,2047,,174731
LCA,2048,,173881
LCA,2049,,172997
LCA,2050,,172086
LCA,2051,,171160
LCA,2052,,170194
LCA,2053,,169186
LCA,2054,,168162
LCA,2055,,167119
LCA,2056,,166059
LCA,2057,,164991
LCA,2058,,163883
LCA,2059,,162743
LCA,2060,,161553
LCA,2061,,160345
LCA,2062,,159140
LCA,2063,,157913
LCA,2064,,156635
LCA,2065,,155329
LCA,2066,,153994
LCA,2067,,152626
LCA,2068,,151242
LCA,2069,,149842
LCA,2070,,148436
LCA,2071,,147019
LCA,2072,,145581
LCA,2073,,144123
LCA,2074,,142627
LCA,2075,,141142
LCA,2076,,139646
LCA,2077,,138152
LCA,2078,,136665
LCA,2079,,135183
LCA,2080,,133691
LCA,2081,,132210
LCA,2082,,130750
LCA,2083,,129318
LCA,2084,,127890
LCA,2085,,126481
LCA,2086,,125088
LCA,2087,,123716
LCA,2088,,122358
LCA,2089,,121020
LCA,2090,,119741
LCA,2091,,118470
LCA,2092,,117220
LCA,2093,,116011
LCA,2094,,114825
LCA,2095,,113667
LCA,2096,,112538
LCA,2097,,111435
LCA,2098,,110343
LCA,2099,,109271
LCA,2100,,108220
MAF,1950,3004,
MAF,1951,3132,
MAF,1952,3250,
MAF,1953,3376,
MAF,1954,3498,
MAF,1955,3622,
MAF,1956,3745,
MAF,1957,3869,
MAF,1958,3994,
MAF,1959,4133,
MAF,1960,4272,
MAF,1961,4407,
MAF,1962,4551,
MAF,1963,4695,
MAF,1964,4853,
MAF,1965,5020,
MAF,1966,5234,
MAF,1967,5494,
MAF,1968,5714,
MAF,1969,5887,
MAF,1970,6067,
MAF,1971,6247,
MAF,1972,6428,
MAF,1973,6618,
MAF,1974,6818,
MAF,1975,7063,
MAF,1976,7320,
MAF,1977,7590,
MAF,1978,7844,
MAF,1979,8085,
MAF,1980,8308,
MAF,1981,8522,
MAF,1982,9516,
MAF,1983,11511,
MAF,1984,13753,
MAF,1985,16120,
MAF,1986,18584,
MAF,1987,21125,
MAF,1988,23770,
MAF,1989,26476,
MAF,1990,28251,
MAF,1991,28824,
MAF,1992,29098,
MAF,1993,29303,
MAF,1994,29440,
MAF,1995,29492,
MAF,1996,29465,
MAF,1997,29350,
MAF,1998,29128,
MAF,1999,29303,
MAF,2000,30020,
MAF,2001,30827,
MAF,2002,31629,
MAF,2003,32420,
MAF,2004,33196,
MAF,2005,33952,
MAF,2006,34680,
MAF,2007,35361,
MAF,2008,35978,
MAF,2009,36523,
MAF,2010,36875,
MAF,2011,37094,
MAF,2012,37299,
MAF,2013,37439,
MAF,2014,37472,
MAF,2015,37386,
MAF,2016,37201,
MAF,2017,36863,
MAF,2018,36036,
MAF,2019,34290,
MAF,2020,31811,
MAF,2021,29986,
MAF,2022,28899,
MAF,2023,27545,
MAF,2024,,26155
MAF,2025,,24964
MAF,2026,,23923
MAF,2027,,23017
MAF,2028,,22255
MAF,2029,,21625
MAF,2030,,21091
MAF,2031,,20632
MAF,2032,,20250
MAF,2033,,19907
MAF,2034,,19625
MAF,2035,,19422
MAF,2036,,19272
MAF,2037,,19164
MAF,2038,,19078
MAF,2039,,19014
MAF,2040,,18951
MAF,2041,,18894
MAF,2042,,18864
MAF,2043,,18850
MAF,2044,,18847
MAF,2045,,18844
MAF,2046,,18829
MAF,2047,,18814
MAF,2048,,18819
MAF,2049,,18834
MAF,2050,,18821
MAF,2051,,18817
MAF,2052,,18808
MAF,2053,,18800
MAF,2054,,18789
MAF,2055,,18762
MAF,2056,,18738
MAF,2057,,18689
MAF,2058,,18632
MAF,2059,,18566
MAF,2060,,18488
MAF,2061,,18407
MAF,2062,,18328
MAF,2063,,18260
MAF,2064,,18190
MAF,2065,,18139
MAF,2066,,18103
MAF,2067,,18080
MAF,2068,,18050
MAF,2069,,18019
MAF,2070,,18005
MAF,2071,,18019
MAF,2072,,18037
MAF,2073,,18082
MAF,2074,,18147
MAF,2075,,18208
MAF,2076,,18281
MAF,2077,,18367
MAF,2078,,18457
MAF,2079,,18551
MAF,2080,,18650
MAF,2081,,18746
MAF,2082,,18846
MAF,2083,,18947
MAF,2084,,19052
MAF,2085,,19159
MAF,2086,,19253
MAF,2087,,19353
MAF,2088,,19452
MAF,2089,,19535
MAF,2090,,19616
MAF,2091,,19692
MAF,2092,,19762
MAF,2093,,19827
MAF,2094,,19880
MAF,2095,,19922
MAF,2096,,19968
MAF,2097,,20003
MAF,2098,,20025
MAF,2099,,20034
MAF,2100,,20028
SPM,1950,4507,
SPM,1951,4555,
SPM,1952,4605,
SPM,1953,4659,
SPM,1954,4719,
SPM,1955,4784,
SPM,1956,4833,
SPM,1957,4864,
SPM,1958,4919,
SPM,1959,4986,
SPM,1960,5016,
SPM,1961,5003,
SPM,1962,5024,
SPM,1963,5086,
SPM,1964,5178,
SPM,1965,5255,
SPM,1966,5333,
SPM,1967,5413,
SPM,1968,5490,
SPM,1969,5571,
SPM,1970,5658,
SPM,1971,5744,
SPM,1972,5830,
SPM,1973,5925,
SPM,1974,6004,
SPM,1975,6051,
SPM,1976,6090,
SPM,1977,6125,
SPM,1978,6162,
SPM,1979,6182,
SPM,1980,6192,
SPM,1981,6172,
SPM,1982,6163,
SPM,1983,6208,
SPM,1984,6259,
SPM,1985,6301,
SPM,1986,6338,
SPM,1987,6368,
SPM,1988,6381,
SPM,1989,6372,
SPM,1990,6377,
SPM,1991,6400,
SPM,1992,6428,
SPM,1993,6440,
SPM,1994,6455,
SPM,1995,6459,
SPM,1996,6451,
SPM,1997,6438,
SPM,1998,6392,
SPM,1999,6338,
SPM,2000,6317,
SPM,2001,6299,
SPM,2002,6273,
SPM,2003,6234,
SPM,2004,6191,
SPM,2005,6139,
SPM,2006,6094,
SPM,2007,6074,
SPM,2008,6063,
SPM,2009,6054,
SPM,2010,6047,
SPM,2011,6036,
SPM,2012,6019,
SPM,2013,5999,
SPM,2014,5984,
SPM,2015,5971,
SPM,2016,5957,
SPM,2017,5946,
SPM,2018,5932,
SPM,2019,5899,
SPM,2020,5852,
SPM,2021,5802,
SPM,2022,5760,
SPM,2023,5707,
SPM,2024,,5652
SPM,2025,,5594
SPM,2026,,5537
SPM,2027,,5475
SPM,2028,,5422
SPM,2029,,5367
SPM,2030,,5312
SPM,2031,,5256
SPM,2032,,5208
SPM,2033,,5158
SPM,2034,,5100
SPM,2035,,5054
SPM,2036,,5009
SPM,2037,,4962
SPM,2038,,4916
SPM,2039,,4868
SPM,2040,,4822
SPM,2041,,4773
SPM,2042,,4725
SPM,2043,,4675
SPM,2044,,4632
SPM,2045,,4577
SPM,2046,,4512
SPM,2047,,4461
SPM,2048,,4407
SPM,2049,,4344
SPM,2050,,4284
SPM,2051,,4221
SPM,2052,,4160
SPM,2053,,4090
SPM,2054,,4020
SPM,2055,,3958
SPM,2056,,3892
SPM,2057,,3823
SPM,2058,,3759
SPM,2059,,3699
SPM,2060,,3637
SPM,2061,,3574
SPM,2062,,3522
SPM,2063,,3469
SPM,2064,,3412
SPM,2065,,3355
SPM,2066,,3297
SPM,2067,,3248
SPM,2068,,3204
SPM,2069,,3164
SPM,2070,,3117
SPM,2071,,3075
SPM,2072,,3032
SPM,2073,,2990
SPM,2074,,2944
SPM,2075,,2905
SPM,2076,,2876
SPM,2077,,2836
SPM,2078,,2794
SPM,2079,,2757
SPM,2080,,2722
SPM,2081,,2682
SPM,2082,,2647
SPM,2083,,2613
SPM,2084,,2576
SPM,2085,,2538
SPM,2086,,2507
SPM,2087,,2471
SPM,2088,,2435
SPM,2089,,2406
SPM,2090,,2366
SPM,2091,,2330
SPM,2092,,2300
SPM,2093,,2270
SPM,2094,,2236
SPM,2095,,2202
SPM,2096,,2167
SPM,2097,,2132
SPM,2098,,2098
SPM,2099,,2066
SPM,2100,,2032
VCT,1950,61686,
VCT,1951,63372,
VCT,1952,65205,
VCT,1953,67182,
VCT,1954,69321,
VCT,1955,71630,
VCT,1956,74076,
VCT,1957,76639,
VCT,1958,79333,
VCT,1959,82169,
VCT,1960,84409,
VCT,1961,85886,
VCT,1962,87260,
VCT,1963,88542,
VCT,1964,89772,
VCT,1965,90947,
VCT,1966,92071,
VCT,1967,93141,
VCT,1968,94139,
VCT,1969,95074,
VCT,1970,95977,
VCT,1971,96892,
VCT,1972,97805,
VCT,1973,98704,
VCT,1974,99577,
VCT,1975,100404,
VCT,1976,101218,
VCT,1977,102013,
VCT,1978,102785,
VCT,1979,103496,
VCT,1980,104229,
VCT,1981,105092,
VCT,1982,105986,
VCT,1983,106858,
VCT,1984,107706,
VCT,1985,108526,
VCT,1986,109302,
VCT,1987,110018,
VCT,1988,110678,
VCT,1989,111290,
VCT,1990,111825,
VCT,1991,112236,
VCT,1992,112524,
VCT,1993,112753,
VCT,1994,112933,
VCT,1995,113064,
VCT,1996,113136,
VCT,1997,113158,
VCT,1998,113195,
VCT,1999,113384,
VCT,2000,113561,
VCT,2001,113506,
VCT,2002,113365,
VCT,2003,113149,
VCT,2004,112856,
VCT,2005,112465,
VCT,2006,112027,
VCT,2007,111544,
VCT,2008,111047,
VCT,2009,110521,
VCT,2010,109974,
VCT,2011,109367,
VCT,2012,108753,
VCT,2013,108156,
VCT,2014,107555,
VCT,2015,106975,
VCT,2016,106365,
VCT,2017,105674,
VCT,2018,104939,
VCT,2019,104183,
VCT,2020,103540,
VCT,2021,102848,
VCT,2022,102063,
VCT,2023,101331,
VCT,2024,,100630
VCT,2025,,99934
VCT,2026,,99254
VCT,2027,,98602
VCT,2028,,97999
VCT,2029,,97421
VCT,2030,,96865
VCT,2031,,96349
VCT,2032,,95841
VCT,2033,,95372
VCT,2034,,94926
VCT,2035,,94496
VCT,2036,,94087
VCT,2037,,93711
VCT,2038,,93349
VCT,2039,,92995
VCT,2040,,92659
VCT,2041,,92340
VCT,2042,,92004
VCT,2043,,91652
VCT,2044,,91318
VCT,2045,,90965
VCT,2046,,90585
VCT,2047,,90186
VCT,2048,,89776
VCT,2049,,89371
VCT,2050,,88949
VCT,2051,,88509
VCT,2052,,88036
VCT,2053,,87575
VCT,2054,,87085
VCT,2055,,86577
VCT,2056,,86075
VCT,2057,,85570
VCT,2058,,85057
VCT,2059,,84546
VCT,2060,,84033
VCT,2061,,83514
VCT,2062,,83001
VCT,2063,,82497
VCT,2064,,81992
VCT,2065,,81476
VCT,2066,,80967
VCT,2067,,80463
VCT,2068,,79965
VCT,2069,,79463
VCT,2070,,78967
VCT,2071,,78472
VCT,2072,,77989
VCT,2073,,77497
VCT,2074,,77014
VCT,2075,,76537
VCT,2076,,76058
VCT,2077,,75583
VCT,2078,,75102
VCT,2079,,74625
VCT,2080,,74144
VCT,2081,,73661
VCT,2082,,73170
VCT,2083,,72681
VCT,2084,,72190
VCT,2085,,71686
VCT,2086,,71198
VCT,2087,,70698
VCT,2088,,70196
VCT,2089,,69699
VCT,2090,,69196
VCT,2091,,68695
VCT,2092,,68194
VCT,2093,,67691
VCT,2094,,67195
VCT,2095,,66693
VCT,2096,,66197
VCT,2097,,65703
VCT,2098,,65209
VCT,2099,,64722
VCT,2100,,64240
WSM,1950,88299,
WSM,1951,90523,
WSM,1952,92723,
WSM,1953,94787,
WSM,1954,96896,
WSM,1955,99056,
WSM,1956,101337,
WSM,1957,103906,
WSM,1958,106710,
WSM,1959,109575,
WSM,1960,112508,
WSM,1961,115516,
WSM,1962,118615,
WSM,1963,121779,
WSM,1964,124915,
WSM,1965,127996,
WSM,1966,131086,
WSM,1967,133784,
WSM,1968,136038,
WSM,1969,138243,
WSM,1970,140420,
WSM,1971,142514,
WSM,1972,144551,
WSM,1973,146527,
WSM,1974,149440,
WSM,1975,153353,
WSM,1976,157123,
WSM,1977,159766,
WSM,1978,161385,
WSM,1979,162892,
WSM,1980,164335,
WSM,1981,165684,
WSM,1982,166496,
WSM,1983,166724,
WSM,1984,166805,
WSM,1985,166862,
WSM,1986,167071,
WSM,1987,167671,
WSM,1988,168360,
WSM,1989,168779,
WSM,1990,169061,
WSM,1991,169378,
WSM,1992,170340,
WSM,1993,171786,
WSM,1994,173167,
WSM,1995,174585,
WSM,1996,176086,
WSM,1997,177561,
WSM,1998,178921,
WSM,1999,180279,
WSM,2000,181695,
WSM,2001,183174,
WSM,2002,184482,
WSM,2003,185447,
WSM,2004,186265,
WSM,2005,186993,
WSM,2006,187724,
WSM,2007,188766,
WSM,2008,190117,
WSM,2009,191530,
WSM,2010,193035,
WSM,2011,194726,
WSM,2012,196518,
WSM,2013,198284,
WSM,2014,200051,
WSM,2015,201794,
WSM,2016,203509,
WSM,2017,205423,
WSM,2018,207595,
WSM,2019,209794,
WSM,2020,211957,
WSM,2021,213792,
WSM,2022,215270,
WSM,2023,216673,
WSM,2024,,218031
WSM,2025,,219315
WSM,2026,,220541
WSM,2027,,221785
WSM,2028,,223116
WSM,2029,,224516
WSM,2030,,225982
WSM,2031,,227595
WSM,2032,,229312
WSM,2033,,231124
WSM,2034,,233072
WSM,2035,,235187
WSM,2036,,237428
WSM,2037,,239744
WSM,2038,,242170
WSM,2039,,244667
WSM,2040,,247209
WSM,2041,,249810
WSM,2042,,252442
WSM,2043,,255039
WSM,2044,,257625
WSM,2045,,260266
WSM,2046,,262865
WSM,2047,,265381
WSM,2048,,267852
WSM,2049,,270308
WSM,2050,,272728
WSM,2051,,275133
WSM,2052,,277489
WSM,2053,,279760
WSM,2054,,281969
WSM,2055,,284169
WSM,2056,,286363
WSM,2057,,288595
WSM,2058,,290960
WSM,2059,,293370
WSM,2060,,295774
WSM,2061,,298167
WSM,2062,,300635
WSM,2063,,303195
WSM,2064,,305796
WSM,2065,,308414
WSM,2066,,311103
WSM,2067,,313828
WSM,2068,,316571
WSM,2069,,319350
WSM,2070,,322078
WSM,2071,,324870
WSM,2072,,327683
WSM,2073,,330393
WSM,2074,,333033
WSM,2075,,335642
WSM,2076,,338243
WSM,2077,,340807
WSM,2078,,343309
WSM,2079,,345724
WSM,2080,,348047
WSM,2081,,350323
WSM,2082,,352568
WSM,2083,,354740
WSM,2084,,356826
WSM,2085,,358865
WSM,2086,,360859
WSM,2087,,362833
WSM,2088,,364770
WSM,2089,,366669
WSM,2090,,368474
WSM,2091,,370242
WSM,2092,,371995
WSM,2093,,373671
WSM,2094,,375262
WSM,2095,,376795
WSM,2096,,378286
WSM,2097,,379694
WSM,2098,,381021
WSM,2099,,382324
WSM,2100,,383564
SMR,1950,12970,
SMR,1951,13145,
SMR,1952,13300,
SMR,1953,13457,
SMR,1954,13630,
SMR,1955,13816,
SMR,1956,14074,
SMR,1957,14410,
SMR,1958,14746,
SMR,1959,15094,
SMR,1960,15449,
SMR,1961,15824,
SMR,1962,16201,
SMR,1963,16606,
SMR,1964,16998,
SMR,1965,17328,
SMR,1966,17549,
SMR,1967,17713,
SMR,1968,17886,
SMR,1969,18051,
SMR,1970,18194,
SMR,1971,18444,
SMR,1972,18811,
SMR,1973,19019,
SMR,1974,19052,
SMR,1975,19075,
SMR,1976,19138,
SMR,1977,20039,
SMR,1978,21050,
SMR,1979,21346,
SMR,1980,21609,
SMR,1981,21869,
SMR,1982,22078,
SMR,1983,22255,
SMR,1984,22372,
SMR,1985,22509,
SMR,1986,22663,
SMR,1987,22710,
SMR,1988,22865,
SMR,1989,23175,
SMR,1990,23501,
SMR,1991,23823,
SMR,1992,24149,
SMR,1993,24499,
SMR,1994,24853,
SMR,1995,25183,
SMR,1996,25503,
SMR,1997,25821,
SMR,1998,26149,
SMR,1999,26485,
SMR,2000,26823,
SMR,2001,27173,
SMR,2002,27515,
SMR,2003,27871,
SMR,2004,28230,
SMR,2005,28600,
SMR,2006,28966,
SMR,2007,29334,
SMR,2008,29721,
SMR,2009,30115,
SMR,2010,30648,
SMR,2011,32194,
SMR,2012,33494,
SMR,2013,33641,
SMR,2014,33753,
SMR,2015,33927,
SMR,2016,34188,
SMR,2017,34405,
SMR,2018,34557,
SMR,2019,34674,
SMR,2020,34796,
SMR,2021,34599,
SMR,2022,34113,
SMR,2023,33761,
SMR,2024,,33606
SMR,2025,,33599
SMR,2026,,33632
SMR,2027,,33662
SMR,2028,,33708
SMR,2029,,33741
SMR,2030,,33761
SMR,2031,,33775
SMR,2032,,33796
SMR,2033,,33815
SMR,2034,,33822
SMR,2035,,33849
SMR,2036,,33886
SMR,2037,,33919
SMR,2038,,33965
SMR,2039,,33993
SMR,2040,,33990
SMR,2041,,33989
SMR,2042,,34004
SMR,2043,,34013
SMR,2044,,33985
SMR,2045,,33944
SMR,2046,,33906
SMR,2047,,33865
SMR,2048,,33818
SMR,2049,,33763
SMR,2050,,33719
SMR,2051,,33662
SMR,2052,,33578
SMR,2053,,33474
SMR,2054,,33364
SMR,2055,,33251
SMR,2056,,33134
SMR,2057,,32997
SMR,2058,,32860
SMR,2059,,32725
SMR,2060,,32590
SMR,2061,,32476
SMR,2062,,32344
SMR,2063,,32215
SMR,2064,,32086
SMR,2065,,31955
SMR,2066,,31838
SMR,2067,,31723
SMR,2068,,31611
SMR,2069,,31512
SMR,2070,,31433
SMR,2071,,31368
SMR,2072,,31300
SMR,2073,,31237
SMR,2074,,31182
SMR,2075,,31140
SMR,2076,,31102
SMR,2077,,31080
SMR,2078,,31075
SMR,2079,,31079
SMR,2080,,31076
SMR,2081,,31091
SMR,2082,,31111
SMR,2083,,31127
SMR,2084,,31133
SMR,2085,,31165
SMR,2086,,31200
SMR,2087,,31220
SMR,2088,,31235
SMR,2089,,31250
SMR,2090,,31249
SMR,2091,,31245
SMR,2092,,31241
SMR,2093,,31241
SMR,2094,,31262
SMR,2095,,31277
SMR,2096,,31280
SMR,2097,,31249
SMR,2098,,31219
SMR,2099,,31204
SMR,2100,,31183
STP,1950,60895,
STP,1951,61783,
STP,1952,62611,
STP,1953,63348,
STP,1954,64004,
STP,1955,64618,
STP,1956,65241,
STP,1957,65886,
STP,1958,66575,
STP,1959,67306,
STP,1960,68028,
STP,1961,68724,
STP,1962,69422,
STP,1963,70133,
STP,1964,70881,
STP,1965,71691,
STP,1966,72594,
STP,1967,73610,
STP,1968,74783,
STP,1969,76096,
STP,1970,77639,
STP,1971,79351,
STP,1972,81061,
STP,1973,82816,
STP,1974,84685,
STP,1975,86722,
STP,1976,88939,
STP,1977,91316,
STP,1978,93809,
STP,1979,96266,
STP,1980,98563,
STP,1981,100629,
STP,1982,102528,
STP,1983,104397,
STP,1984,106410,
STP,1985,108669,
STP,1986,111163,
STP,1987,113934,
STP,1988,116955,
STP,1989,119990,
STP,1990,122993,
STP,1991,125711,
STP,1992,128127,
STP,1993,130478,
STP,1994,132745,
STP,1995,134905,
STP,1996,136974,
STP,1997,138935,
STP,1998,140765,
STP,1999,142459,
STP,2000,144029,
STP,2001,146386,
STP,2002,149932,
STP,2003,153824,
STP,2004,157721,
STP,2005,161650,
STP,2006,165651,
STP,2007,169709,
STP,2008,173808,
STP,2009,177866,
STP,2010,181810,
STP,2011,185665,
STP,2012,189452,
STP,2013,193158,
STP,2014,196780,
STP,2015,200308,
STP,2016,203702,
STP,2017,206986,
STP,2018,210198,
STP,2019,213405,
STP,2020,217450,
STP,2021,221975,
STP,2022,226313,
STP,2023,230882,
STP,2024,,235548
STP,2025,,240263
STP,2026,,245000
STP,2027,,249796
STP,2028,,254670
STP,2029,,259611
STP,2030,,264574
STP,2031,,269580
STP,2032,,274657
STP,2033,,279775
STP,2034,,284925
STP,2035,,290097
STP,2036,,295285
STP,2037,,300454
STP,2038,,305606
STP,2039,,310745
STP,2040,,315850
STP,2041,,320891
STP,2042,,325904
STP,2043,,330925
STP,2044,,335937
STP,2045,,340929
STP,2046,,345901
STP,2047,,350776
STP,2048,,355586
STP,2049,,360372
STP,2050,,365120
STP,2051,,369887
STP,2052,,374607
STP,2053,,379291
STP,2054,,383946
STP,2055,,388588
STP,2056,,393176
STP,2057,,397712
STP,2058,,402252
STP,2059,,406759
STP,2060,,411262
STP,2061,,415755
STP,2062,,420217
STP,2063,,424639
STP,2064,,429022
STP,2065,,433341
STP,2066,,437582
STP,2067,,441809
STP,2068,,445927
STP,2069,,449976
STP,2070,,453959
STP,2071,,457825
STP,2072,,461583
STP,2073,,465258
STP,2074,,468850
STP,2075,,472406
STP,2076,,475904
STP,2077,,479363
STP,2078,,482725
STP,2079,,485968
STP,2080,,489158
STP,2081,,492249
STP,2082,,495209
STP,2083,,498119
STP,2084,,500924
STP,2085,,503611
STP,2086,,506190
STP,2087,,508710
STP,2088,,511206
STP,2089,,513639
STP,2090,,515961
STP,2091,,518197
STP,2092,,520331
STP,2093,,522387
STP,2094,,524333
STP,2095,,526166
STP,2096,,527922
STP,2097,,529620
STP,2098,,531209
STP,2099,,532661
STP,2100,,534018
SAU,1950,1703280,
SAU,1951,1763610,
SAU,1952,1826521,
SAU,1953,1892173,
SAU,1954,1960632,
SAU,1955,2031965,
SAU,1956,2106234,
SAU,1957,2183545,
SAU,1958,2264105,
SAU,1959,2348014,
SAU,1960,2435410,
SAU,1961,2526350,
SAU,1962,2620915,
SAU,1963,2719347,
SAU,1964,2821970,
SAU,1965,2928780,
SAU,1966,3039891,
SAU,1967,3157247,
SAU,1968,3282707,
SAU,1969,3417123,
SAU,1970,3562475,
SAU,1971,3724039,
SAU,1972,3905729,
SAU,1973,4106346,
SAU,1974,4323639,
SAU,1975,4556289,
SAU,1976,4807936,
SAU,1977,5083043,
SAU,1978,5381901,
SAU,1979,5703704,
SAU,1980,6047997,
SAU,1981,6420554,
SAU,1982,6824484,
SAU,1983,7252947,
SAU,1984,7697312,
SAU,1985,8151782,
SAU,1986,8628639,
SAU,1987,9130207,
SAU,1988,9629172,
SAU,1989,10128397,
SAU,1990,10640697,
SAU,1991,11160752,
SAU,1992,11686682,
SAU,1993,12215864,
SAU,1994,12750037,
SAU,1995,13289246,
SAU,1996,13831002,
SAU,1997,14374948,
SAU,1998,14922188,
SAU,1999,15472076,
SAU,2000,16177733,
SAU,2001,17041405,
SAU,2002,17910909,
SAU,2003,18786771,
SAU,2004,19669486,
SAU,2005,20559886,
SAU,2006,21459141,
SAU,2007,22368313,
SAU,2008,23287884,
SAU,2009,24217656,
SAU,2010,25157134,
SAU,2011,26105636,
SAU,2012,27062447,
SAU,2013,28026825,
SAU,2014,28998127,
SAU,2015,29974944,
SAU,2016,30717804,
SAU,2017,30782400,
SAU,2018,30365119,
SAU,2019,30472809,
SAU,2020,30991206,
SAU,2021,31328374,
SAU,2022,32175351,
SAU,2023,33264289,
SAU,2024,,33962751
SAU,2025,,34566327
SAU,2026,,35165789
SAU,2027,,35759237
SAU,2028,,36344486
SAU,2029,,36910752
SAU,2030,,37443759
SAU,2031,,37956085
SAU,2032,,38468943
SAU,2033,,38982386
SAU,2034,,39496948
SAU,2035,,40012641
SAU,2036,,40529062
SAU,2037,,41045447
SAU,2038,,41561632
SAU,2039,,42077223
SAU,2040,,42592198
SAU,2041,,43106703
SAU,2042,,43620251
SAU,2043,,44132849
SAU,2044,,44644902
SAU,2045,,45156462
SAU,2046,,45666809
SAU,2047,,46175486
SAU,2048,,46682890
SAU,2049,,47189054
SAU,2050,,47693912
SAU,2051,,48198044
SAU,2052,,48701345
SAU,2053,,49203498
SAU,2054,,49704234
SAU,2055,,50203316
SAU,2056,,50701099
SAU,2057,,51197626
SAU,2058,,51693092
SAU,2059,,52187244
SAU,2060,,52679124
SAU,2061,,53169089
SAU,2062,,53656780
SAU,2063,,54141956
SAU,2064,,54624836
SAU,2065,,55105202
SAU,2066,,55583126
SAU,2067,,56058193
SAU,2068,,56530194
SAU,2069,,56998457
SAU,2070,,57462535
SAU,2071,,57923097
SAU,2072,,58380743
SAU,2073,,58835329
SAU,2074,,59286905
SAU,2075,,59736264
SAU,2076,,60183933
SAU,2077,,60630105
SAU,2078,,61075271
SAU,2079,,61520205
SAU,2080,,61965389
SAU,2081,,62411265
