Code,Year,"Share of population in poverty ($3 a day, 2021 prices)",Population (historical),World regions according to OWID
IND,2006,,1172878888,
IND,2007,,1190676028,
IND,2008,,1207930960,
IND,2010,,1243481565,
IND,2012,,1278674501,
IND,2013,,1295829507,
IND,2014,,1312277184,
IND,2015,,1328024494,
IND,2016,,1343944296,
IND,2017,,1359657398,
IND,2018,,1374659067,
IND,2019,,1389030307,
IND,2020,,1402617694,
IND,2021,,1414203896,
IND,2023,,1438069597,Asia
IDN,1984,86.2464,163251124,
IDN,1987,86.80723,173511157,
IDN,1990,78.585175,183501097,
IDN,1993,78.002884,193305169,
IDN,1996,68.146065,203204353,
IDN,1998,82.83225,209826791,
IDN,1999,66.20952,213004667,
IDN,2000,65.677246,216077789,
IDN,2001,62.27131,219097905,
IDN,2002,46.83909,222088499,
IDN,2003,45.54861,225048005,
IDN,2004,45.414394,227926649,
IDN,2005,41.093803,230871648,
IDN,2006,46.829243,233951650,
IDN,2007,41.07683,237062338,
IDN,2008,38.00511,240157902,
IDN,2009,37.874855,243220024,
IDN,2010,34.100883,246305327,
IDN,2011,31.210201,249470029,
IDN,2012,26.578262,252698525,
IDN,2013,27.166552,255852464,
IDN,2014,25.661118,258877395,
IDN,2015,21.586103,261799249,
IDN,2016,18.046465,264627429,
IDN,2017,14.7567425,267346654,
IDN,2018,12.465094,269951847,
IDN,2019,10.849522,272489381,
IDN,2020,9.847771,274814861,
IDN,2021,8.564435,276758056,
IDN,2022,7.853635,278830527,
IDN,2023,6.7161665,281190068,Asia
IDN,2024,5.438113,,
IDN,-10000,,20971,
IDN,-9000,,26214,
IDN,-8000,,32768,
IDN,-7000,,40960,
IDN,-6000,,51200,
IDN,-5000,,64000,
IDN,-4000,,80000,
IDN,-3000,,100000,
IDN,-2000,,733333,
IDN,-1000,,1366666,
IDN,0,,2000000,
IDN,100,,2175000,
IDN,200,,2350000,
IDN,300,,2525000,
IDN,400,,2700000,
IDN,500,,2875000,
IDN,600,,3050000,
IDN,700,,3225000,
IDN,800,,3400000,
IDN,900,,3575000,
IDN,1000,,3750000,
IDN,1100,,4166666,
IDN,1200,,4583333,
IDN,1300,,5000000,
IDN,1400,,6375000,
IDN,1500,,7750000,
IDN,1600,,8500000,
IDN,1700,,9500000,
IDN,1710,,9600000,
IDN,1720,,9700000,
IDN,1730,,9800000,
IDN,1740,,9900000,
IDN,1750,,10000000,
IDN,1760,,10500000,
IDN,1770,,11000000,
IDN,1780,,11500000,
IDN,1790,,12000000,
IDN,1800,,16108545,
IDN,1801,,16150710,
IDN,1802,,16192985,
IDN,1803,,16235371,
IDN,1804,,16277868,
IDN,1805,,16320476,
IDN,1806,,16363196,
IDN,1807,,16406028,
IDN,1808,,16448971,
IDN,1809,,16492027,
IDN,1810,,16537268,
IDN,1811,,16585153,
IDN,1812,,16637801,
IDN,1813,,16695262,
IDN,1814,,16757588,
IDN,1815,,16824830,
IDN,1816,,16897041,
IDN,1817,,16974274,
IDN,1818,,17056581,
IDN,1819,,17144017,
IDN,1820,,17236636,
IDN,1821,,17334493,
IDN,1822,,17437643,
IDN,1823,,17546141,
IDN,1824,,17660044,
IDN,1825,,17779408,
IDN,1826,,17904291,
IDN,1827,,18034751,
IDN,1828,,18170845,
IDN,1829,,18312632,
IDN,1830,,18460171,
IDN,1831,,18613523,
IDN,1832,,18768149,
IDN,1833,,18924059,
IDN,1834,,19081265,
IDN,1835,,19239776,
IDN,1836,,19399604,
IDN,1837,,19560760,
IDN,1838,,19723255,
IDN,1839,,19887099,
IDN,1840,,20052305,
IDN,1841,,20222265,
IDN,1842,,20397058,
IDN,1843,,20576763,
IDN,1844,,20761463,
IDN,1845,,20951238,
IDN,1846,,21146172,
IDN,1847,,21346348,
IDN,1848,,21551854,
IDN,1849,,21762774,
IDN,1850,,21979198,
IDN,1851,,22178120,
IDN,1852,,22382251,
IDN,1853,,22591664,
IDN,1854,,22806435,
IDN,1855,,23026638,
IDN,1856,,23252349,
IDN,1857,,23483647,
IDN,1858,,23720608,
IDN,1859,,23963313,
IDN,1860,,24211841,
IDN,1861,,24475468,
IDN,1862,,24753229,
IDN,1863,,25040404,
IDN,1864,,25332913,
IDN,1865,,25622963,
IDN,1866,,25908734,
IDN,1867,,26196694,
IDN,1868,,26484434,
IDN,1869,,26770170,
IDN,1870,,27068109,
IDN,1871,,27359831,
IDN,1872,,27677143,
IDN,1873,,27991648,
IDN,1874,,28299937,
IDN,1875,,28628960,
IDN,1876,,28957731,
IDN,1877,,29255618,
IDN,1878,,29538177,
IDN,1879,,29807626,
IDN,1880,,30094857,
IDN,1881,,30412806,
IDN,1882,,30754880,
IDN,1883,,31104543,
IDN,1884,,31455208,
IDN,1885,,31859700,
IDN,1886,,32232592,
IDN,1887,,32617763,
IDN,1888,,32984995,
IDN,1889,,33359365,
IDN,1890,,33761552,
IDN,1891,,34148945,
IDN,1892,,34541343,
IDN,1893,,34949250,
IDN,1894,,35377707,
IDN,1895,,35838291,
IDN,1896,,36265988,
IDN,1897,,36719026,
IDN,1898,,37174747,
IDN,1899,,37676270,
IDN,1900,,38179623,
IDN,1901,,38668903,
IDN,1902,,39163692,
IDN,1903,,39646401,
IDN,1904,,40116661,
IDN,1905,,40574022,
IDN,1906,,41018198,
IDN,1907,,41465424,
IDN,1908,,41914876,
IDN,1909,,42366545,
IDN,1910,,42820498,
IDN,1911,,43254585,
IDN,1912,,43716724,
IDN,1913,,44180972,
IDN,1914,,44647319,
IDN,1915,,45118696,
IDN,1916,,45528655,
IDN,1917,,45837761,
IDN,1918,,46225903,
IDN,1919,,46707410,
IDN,1920,,47304303,
IDN,1921,,47889453,
IDN,1922,,48464913,
IDN,1923,,49048301,
IDN,1924,,49640203,
IDN,1925,,50240326,
IDN,1926,,50849550,
IDN,1927,,51467289,
IDN,1928,,52094423,
IDN,1929,,52730659,
IDN,1930,,53422386,
IDN,1931,,54167255,
IDN,1932,,54965265,
IDN,1933,,55772671,
IDN,1934,,56592409,
IDN,1935,,57426239,
IDN,1936,,58274749,
IDN,1937,,59137646,
IDN,1938,,60015810,
IDN,1939,,60908068,
IDN,1940,,61843190,
IDN,1941,,62820886,
IDN,1942,,63742503,
IDN,1943,,64402814,
IDN,1944,,64654432,
IDN,1945,,64894598,
IDN,1946,,65358783,
IDN,1947,,66226965,
IDN,1948,,67261032,
IDN,1949,,68405199,
IDN,1950,,68799031,
IDN,1951,,70286313,
IDN,1952,,71876439,
IDN,1953,,73569145,
IDN,1954,,75367367,
IDN,1955,,77273505,
IDN,1956,,79282557,
IDN,1957,,81390843,
IDN,1958,,83592765,
IDN,1959,,85892866,
IDN,1960,,88296074,
IDN,1961,,90791252,
IDN,1962,,93375848,
IDN,1963,,96051426,
IDN,1964,,98833758,
IDN,1965,,101365131,
IDN,1966,,103792758,
IDN,1967,,106526398,
IDN,1968,,109450008,
IDN,1969,,112517639,
IDN,1970,,115657496,
IDN,1971,,118833700,
IDN,1972,,122039844,
IDN,1973,,125288516,
IDN,1974,,128555052,
IDN,1975,,131843848,
IDN,1976,,135173656,
IDN,1977,,138533540,
IDN,1978,,141953161,
IDN,1979,,145434830,
IDN,1980,,148950537,
IDN,1981,,152485036,
IDN,1982,,156052153,
IDN,1983,,159651382,
IDN,1985,,166776183,
IDN,1986,,170175065,
IDN,1988,,176855071,
IDN,1989,,180201638,
IDN,1991,,186778239,
IDN,1992,,190043742,
IDN,1994,,196591829,
IDN,1995,,199888055,
IDN,1997,,206536089,
IRN,1986,21.81,51446046,
IRN,1990,21.613,58380098,
IRN,1994,15.761,61520598,
IRN,1998,15.158001,64519866,
IRN,2005,4.463859,71828455,
IRN,2006,4.4596844,73392747,
IRN,2009,4.934935,76457831,
IRN,2011,2.257873,78383602,
IRN,2012,1.767114,79370583,
IRN,2013,1.9017428,80414689,
IRN,2014,3.2981892,81502045,
IRN,2015,2.99278,82619365,
IRN,2016,2.9715514,83812230,
IRN,2017,2.6673317,85026761,
IRN,2018,3.1507306,86117999,
IRN,2019,4.2802615,87051649,
IRN,2020,4.64235,87723448,
IRN,2021,3.708684,88455490,
IRN,2022,2.8053067,89524247,
IRN,2023,2.4873052,90608708,Asia
IRN,-10000,,38101,
IRN,-9000,,50954,
IRN,-8000,,69608,
IRN,-7000,,96999,
IRN,-6000,,265000,
IRN,-5000,,500000,
IRN,-4000,,875000,
IRN,-3000,,1250000,
IRN,-2000,,1625000,
IRN,-1000,,2000000,
IRN,0,,4000000,
IRN,100,,4166666,
IRN,200,,4333333,
IRN,300,,4500000,
IRN,400,,4666666,
IRN,500,,4833333,
IRN,600,,5000000,
IRN,700,,4550000,
IRN,800,,4100000,
IRN,900,,4300000,
IRN,1000,,4500000,
IRN,1100,,4750000,
IRN,1200,,5000000,
IRN,1300,,3500000,
IRN,1400,,3750000,
IRN,1500,,4000000,
IRN,1600,,5000000,
IRN,1700,,5000000,
IRN,1710,,5211442,
IRN,1720,,5321621,
IRN,1730,,5434129,
IRN,1740,,5549015,
IRN,1750,,5666330,
IRN,1760,,5786126,
IRN,1770,,5908454,
IRN,1780,,6033369,
IRN,1790,,6160924,
IRN,1800,,6000000,
IRN,1801,,6026829,
IRN,1802,,6053778,
IRN,1803,,6080848,
IRN,1804,,6108039,
IRN,1805,,6135351,
IRN,1806,,6162785,
IRN,1807,,6190342,
IRN,1808,,6218022,
IRN,1809,,6245826,
IRN,1810,,6273880,
IRN,1811,,6301934,
IRN,1812,,6330113,
IRN,1813,,6358418,
IRN,1814,,6386850,
IRN,1815,,6415409,
IRN,1816,,6444095,
IRN,1817,,6472910,
IRN,1818,,6501854,
IRN,1819,,6530930,
IRN,1820,,6560139,
IRN,1821,,6589482,
IRN,1822,,6618958,
IRN,1823,,6648570,
IRN,1824,,6678314,
IRN,1825,,6708191,
IRN,1826,,6738201,
IRN,1827,,6768346,
IRN,1828,,6798626,
IRN,1829,,6829041,
IRN,1830,,6859592,
IRN,1831,,6890280,
IRN,1832,,6921105,
IRN,1833,,6952069,
IRN,1834,,6983170,
IRN,1835,,7014411,
IRN,1836,,7045791,
IRN,1837,,7077312,
IRN,1838,,7108974,
IRN,1839,,7140778,
IRN,1840,,7172724,
IRN,1841,,7204813,
IRN,1842,,7237045,
IRN,1843,,7269421,
IRN,1844,,7301943,
IRN,1845,,7334610,
IRN,1846,,7367423,
IRN,1847,,7400383,
IRN,1848,,7433490,
IRN,1849,,7468693,
IRN,1850,,7506013,
IRN,1851,,7547398,
IRN,1852,,7590963,
IRN,1853,,7636730,
IRN,1854,,7682773,
IRN,1855,,7729093,
IRN,1856,,7775691,
IRN,1857,,7822570,
IRN,1858,,7869731,
IRN,1859,,7917176,
IRN,1860,,7964906,
IRN,1861,,8012924,
IRN,1862,,8061230,
IRN,1863,,8109827,
IRN,1864,,8158717,
IRN,1865,,8207901,
IRN,1866,,8257381,
IRN,1867,,8307158,
IRN,1868,,8357235,
IRN,1869,,8403545,
IRN,1870,,8446047,
IRN,1871,,8484705,
IRN,1872,,8519479,
IRN,1873,,8550329,
IRN,1874,,8581290,
IRN,1875,,8612362,
IRN,1876,,8643547,
IRN,1877,,8674844,
IRN,1878,,8706253,
IRN,1879,,8737776,
IRN,1880,,8769413,
IRN,1881,,8801163,
IRN,1882,,8833028,
IRN,1883,,8865007,
IRN,1884,,8897102,
IRN,1885,,8929313,
IRN,1886,,8961639,
IRN,1887,,8994082,
IRN,1888,,9026642,
IRN,1889,,9072455,
IRN,1890,,9131715,
IRN,1891,,9204617,
IRN,1892,,9291362,
IRN,1893,,9392148,
IRN,1894,,9494027,
IRN,1895,,9597010,
IRN,1896,,9701110,
IRN,1897,,9806338,
IRN,1898,,9912707,
IRN,1899,,10018062,
IRN,1900,,10122370,
IRN,1901,,10225598,
IRN,1902,,10327712,
IRN,1903,,10428677,
IRN,1904,,10530628,
IRN,1905,,10633576,
IRN,1906,,10737529,
IRN,1907,,10842498,
IRN,1908,,10948492,
IRN,1909,,10990047,
IRN,1910,,10967798,
IRN,1911,,10882360,
IRN,1912,,10734332,
IRN,1913,,10524294,
IRN,1914,,10318365,
IRN,1915,,10116464,
IRN,1916,,9918514,
IRN,1917,,9724436,
IRN,1918,,9531760,
IRN,1919,,9441677,
IRN,1920,,9455525,
IRN,1921,,9574734,
IRN,1922,,9800820,
IRN,1923,,10135396,
IRN,1924,,10481394,
IRN,1925,,10839204,
IRN,1926,,11209228,
IRN,1927,,11591884,
IRN,1928,,11987603,
IRN,1929,,12354653,
IRN,1930,,12691310,
IRN,1931,,12995777,
IRN,1932,,13266186,
IRN,1933,,13500586,
IRN,1934,,13739128,
IRN,1935,,13981885,
IRN,1936,,14228931,
IRN,1937,,14480343,
IRN,1938,,14736196,
IRN,1939,,14969197,
IRN,1940,,15178703,
IRN,1941,,15364059,
IRN,1942,,15524597,
IRN,1943,,15659633,
IRN,1944,,15795843,
IRN,1945,,15933238,
IRN,1946,,16071828,
IRN,1947,,16211624,
IRN,1948,,16352636,
IRN,1949,,16558920,
IRN,1950,,16510553,
IRN,1951,,16921282,
IRN,1952,,17344436,
IRN,1953,,17778109,
IRN,1954,,18226205,
IRN,1955,,18700800,
IRN,1956,,19204391,
IRN,1957,,19726844,
IRN,1958,,20266508,
IRN,1959,,20846777,
IRN,1960,,21470433,
IRN,1961,,22125729,
IRN,1962,,22807908,
IRN,1963,,23519008,
IRN,1964,,24262863,
IRN,1965,,25036982,
IRN,1966,,25829273,
IRN,1967,,26628430,
IRN,1968,,27437391,
IRN,1969,,28273483,
IRN,1970,,29145099,
IRN,1971,,30029069,
IRN,1972,,30921178,
IRN,1973,,31839835,
IRN,1974,,32796453,
IRN,1975,,33802971,
IRN,1976,,34837282,
IRN,1977,,35933181,
IRN,1978,,37126534,
IRN,1979,,38424956,
IRN,1980,,39842323,
IRN,1981,,41989316,
IRN,1982,,44272140,
IRN,1983,,46029540,
IRN,1984,,47793999,
IRN,1985,,49582289,
IRN,1987,,53323491,
IRN,1988,,55072691,
IRN,1989,,56704920,
IRN,1991,,59986931,
IRN,1992,,61184982,
IRN,1993,,61403548,
IRN,1995,,62205571,
IRN,1996,,62881298,
IRN,1997,,63639637,
IRN,1999,,65445389,
IRN,2000,,66418661,
IRN,2001,,67452005,
IRN,2002,,68011318,
IRN,2003,,68769343,
IRN,2004,,70256316,
IRN,2007,,74602648,
IRN,2008,,75514201,
IRN,2010,,77420851,
IRQ,2006,0.570051,28616518,
IRQ,2012,0.5591268,33654843,
IRQ,2023,0.54943144,45074055,Asia
IRQ,-10000,,35992,
IRQ,-9000,,39990,
IRQ,-8000,,44452,
IRQ,-7000,,49435,
IRQ,-6000,,55000,
IRQ,-5000,,100000,
IRQ,-4000,,300000,
IRQ,-3000,,500000,
IRQ,-2000,,875000,
IRQ,-1000,,1250000,
IRQ,0,,1000000,
IRQ,100,,1050000,
IRQ,200,,1100000,
IRQ,300,,1100000,
IRQ,400,,1100000,
IRQ,500,,1050000,
IRQ,600,,1000000,
IRQ,700,,1750000,
IRQ,800,,2500000,
IRQ,900,,2250000,
IRQ,1000,,2000000,
IRQ,1100,,1750000,
IRQ,1200,,1375000,
IRQ,1300,,1000000,
IRQ,1400,,1000000,
IRQ,1500,,1000000,
IRQ,1600,,1250000,
IRQ,1700,,1000000,
IRQ,1710,,1000169,
IRQ,1720,,1000338,
IRQ,1730,,1000508,
IRQ,1740,,1000677,
IRQ,1750,,1000846,
IRQ,1760,,1001016,
IRQ,1770,,1001185,
IRQ,1780,,1001354,
IRQ,1790,,1001524,
IRQ,1800,,1000000,
IRQ,1801,,1004456,
IRQ,1802,,1008932,
IRQ,1803,,1013428,
IRQ,1804,,1017944,
IRQ,1805,,1022481,
IRQ,1806,,1027037,
IRQ,1807,,1031614,
IRQ,1808,,1036211,
IRQ,1809,,1040828,
IRQ,1810,,1045487,
IRQ,1811,,1050146,
IRQ,1812,,1054826,
IRQ,1813,,1059526,
IRQ,1814,,1064248,
IRQ,1815,,1068990,
IRQ,1816,,1073754,
IRQ,1817,,1078539,
IRQ,1818,,1083345,
IRQ,1819,,1088179,
IRQ,1820,,1093040,
IRQ,1821,,1097929,
IRQ,1822,,1102846,
IRQ,1823,,1107791,
IRQ,1824,,1112758,
IRQ,1825,,1117748,
IRQ,1826,,1122760,
IRQ,1827,,1127794,
IRQ,1828,,1132851,
IRQ,1829,,1137931,
IRQ,1830,,1143033,
IRQ,1831,,1148158,
IRQ,1832,,1153307,
IRQ,1833,,1158478,
IRQ,1834,,1163673,
IRQ,1835,,1168890,
IRQ,1836,,1174132,
IRQ,1837,,1179396,
IRQ,1838,,1184685,
IRQ,1839,,1189997,
IRQ,1840,,1195333,
IRQ,1841,,1200692,
IRQ,1842,,1206076,
IRQ,1843,,1211484,
IRQ,1844,,1216916,
IRQ,1845,,1222373,
IRQ,1846,,1227854,
IRQ,1847,,1233360,
IRQ,1848,,1238890,
IRQ,1849,,1244113,
IRQ,1850,,1249026,
IRQ,1851,,1255461,
IRQ,1852,,1261594,
IRQ,1853,,1267421,
IRQ,1854,,1273272,
IRQ,1855,,1279148,
IRQ,1856,,1285047,
IRQ,1857,,1290972,
IRQ,1858,,1296921,
IRQ,1859,,1307425,
IRQ,1860,,1322610,
IRQ,1861,,1342607,
IRQ,1862,,1367549,
IRQ,1863,,1397571,
IRQ,1864,,1428249,
IRQ,1865,,1459597,
IRQ,1866,,1491631,
IRQ,1867,,1524364,
IRQ,1868,,1557812,
IRQ,1869,,1586777,
IRQ,1870,,1611120,
IRQ,1871,,1630703,
IRQ,1872,,1645383,
IRQ,1873,,1655014,
IRQ,1874,,1664697,
IRQ,1875,,1674434,
IRQ,1876,,1684225,
IRQ,1877,,1694069,
IRQ,1878,,1703967,
IRQ,1879,,1713920,
IRQ,1880,,1723928,
IRQ,1881,,1733991,
IRQ,1882,,1744109,
IRQ,1883,,1754282,
IRQ,1884,,1764512,
IRQ,1885,,1774798,
IRQ,1886,,1785140,
IRQ,1887,,1795539,
IRQ,1888,,1805995,
IRQ,1889,,1824696,
IRQ,1890,,1851933,
IRQ,1891,,1888006,
IRQ,1892,,1933222,
IRQ,1893,,1987899,
IRQ,1894,,2044119,
IRQ,1895,,2101924,
IRQ,1896,,2161360,
IRQ,1897,,2222473,
IRQ,1898,,2285309,
IRQ,1899,,2344228,
IRQ,1900,,2399016,
IRQ,1901,,2449455,
IRQ,1902,,2495317,
IRQ,1903,,2536364,
IRQ,1904,,2578082,
IRQ,1905,,2620482,
IRQ,1906,,2663573,
IRQ,1907,,2707369,
IRQ,1908,,2751879,
IRQ,1909,,2799474,
IRQ,1910,,2850254,
IRQ,1911,,2904326,
IRQ,1912,,2961797,
IRQ,1913,,3022777,
IRQ,1914,,3085007,
IRQ,1915,,3148513,
IRQ,1916,,3213320,
IRQ,1917,,3279456,
IRQ,1918,,3342491,
IRQ,1919,,3402579,
IRQ,1920,,3459608,
IRQ,1921,,3513464,
IRQ,1922,,3564028,
IRQ,1923,,3611180,
IRQ,1924,,3658956,
IRQ,1925,,3707365,
IRQ,1926,,3756413,
IRQ,1927,,3806111,
IRQ,1928,,3856466,
IRQ,1929,,3899075,
IRQ,1930,,3933814,
IRQ,1931,,3960556,
IRQ,1932,,3979174,
IRQ,1933,,3989537,
IRQ,1934,,3999928,
IRQ,1935,,4010346,
IRQ,1936,,4020791,
IRQ,1937,,4031263,
IRQ,1938,,4041762,
IRQ,1939,,4077709,
IRQ,1940,,4140032,
IRQ,1941,,4229689,
IRQ,1942,,4347673,
IRQ,1943,,4495010,
IRQ,1944,,4647340,
IRQ,1945,,4804832,
IRQ,1946,,4967661,
IRQ,1947,,5136009,
IRQ,1948,,5310061,
IRQ,1949,,5483614,
IRQ,1950,,5653357,
IRQ,1951,,5774132,
IRQ,1952,,5913013,
IRQ,1953,,6064249,
IRQ,1954,,6219477,
IRQ,1955,,6366279,
IRQ,1956,,6507499,
IRQ,1957,,6633379,
IRQ,1958,,6741679,
IRQ,1959,,6870386,
IRQ,1960,,7022057,
IRQ,1961,,7194561,
IRQ,1962,,7413876,
IRQ,1963,,7667932,
IRQ,1964,,7929572,
IRQ,1965,,8202145,
IRQ,1966,,8485103,
IRQ,1967,,8778876,
IRQ,1968,,9085016,
IRQ,1969,,9403356,
IRQ,1970,,9735611,
IRQ,1971,,10077818,
IRQ,1972,,10430169,
IRQ,1973,,10795872,
IRQ,1974,,11167770,
IRQ,1975,,11543643,
IRQ,1976,,11927652,
IRQ,1977,,12331051,
IRQ,1978,,12753355,
IRQ,1979,,13170372,
IRQ,1980,,13591996,
IRQ,1981,,14006379,
IRQ,1982,,14406082,
IRQ,1983,,14840558,
IRQ,1984,,15310729,
IRQ,1985,,15683431,
IRQ,1986,,16074146,
IRQ,1987,,16521051,
IRQ,1988,,16908823,
IRQ,1989,,17364553,
IRQ,1990,,17581208,
IRQ,1991,,17767257,
IRQ,1992,,18300849,
IRQ,1993,,19201195,
IRQ,1994,,20139818,
IRQ,1995,,20825859,
IRQ,1996,,21501321,
IRQ,1997,,22176604,
IRQ,1998,,22884402,
IRQ,1999,,23636530,
IRQ,2000,,24424060,
IRQ,2001,,25197842,
IRQ,2002,,26006558,
IRQ,2003,,26802660,
IRQ,2004,,27577876,
IRQ,2005,,28407450,
IRQ,2007,,28391606,
IRQ,2008,,28971042,
IRQ,2009,,30058207,
IRQ,2010,,31045367,
IRQ,2011,,32161425,
IRQ,2013,,35281987,
IRQ,2014,,36550058,
IRQ,2015,,37560535,
IRQ,2016,,38469628,
IRQ,2017,,39337358,
IRQ,2018,,40265629,
IRQ,2019,,41192172,
IRQ,2020,,42116602,
IRQ,2021,,43071208,
IRQ,2022,,44070556,
IRL,1987,1.2452328,3540382,
IRL,1994,0.49141842,3590162,
IRL,1995,0.49401993,3610695,
IRL,1996,0.22401807,3638507,
IRL,2000,0.1782722,3802589,
IRL,2002,0.23505183,3928441,
IRL,2003,0.2256395,3992935,
IRL,2004,0.08494932,4066066,
IRL,2005,0.062692255,4155283,
IRL,2006,0.4720414,4268775,
IRL,2007,0.1293331,4393518,
IRL,2008,0.2007196,4485992,
IRL,2009,0.57757914,4533750,
IRL,2010,0.7488451,4559084,
IRL,2011,0.67324835,4579603,
IRL,2012,0.5379514,4600135,
IRL,2013,0.7410097,4624686,
IRL,2014,0.44542426,4658236,
IRL,2015,0.42780077,4702497,
IRL,2016,0.3402334,4753506,
IRL,2017,0.30404967,4810258,
IRL,2018,0.098707505,4872559,
IRL,2019,0.05635195,4933493,
IRL,2020,0.18253659,4982602,
IRL,2021,0.13114,5028428,
IRL,2022,0.20084575,5110015,
IRL,2023,0.08230577,5196629,Europe
IRL,1950,,2912656,
IRL,1951,,2936865,
IRL,1952,,2941463,
IRL,1953,,2929083,
IRL,1954,,2915174,
IRL,1955,,2899545,
IRL,1956,,2883752,
IRL,1957,,2869103,
IRL,1958,,2854004,
IRL,1959,,2839216,
IRL,1960,,2827691,
IRL,1961,,2824696,
IRL,1962,,2831496,
IRL,1963,,2843035,
IRL,1964,,2857169,
IRL,1965,,2873157,
IRL,1966,,2888884,
IRL,1967,,2905420,
IRL,1968,,2922789,
IRL,1969,,2940759,
IRL,1970,,2961402,
IRL,1971,,2993119,
IRL,1972,,3037153,
IRL,1973,,3084436,
IRL,1974,,3132177,
IRL,1975,,3180119,
IRL,1976,,3228393,
IRL,1977,,3277756,
IRL,1978,,3329185,
IRL,1979,,3375806,
IRL,1980,,3415240,
IRL,1981,,3448825,
IRL,1982,,3475532,
IRL,1983,,3497614,
IRL,1984,,3515953,
IRL,1985,,3531275,
IRL,1986,,3541875,
IRL,1988,,3525092,
IRL,1989,,3511070,
IRL,1990,,3514015,
IRL,1991,,3534258,
IRL,1992,,3558417,
IRL,1993,,3576118,
IRL,1997,,3672287,
IRL,1998,,3711075,
IRL,1999,,3752938,
IRL,2001,,3862981,
,1800,,5250000,
,1801,,5329879,
,1802,,5410972,
,1803,,5493300,
,1804,,5576881,
,1805,,5661733,
,1806,,5747876,
,1807,,5835329,
,1808,,5924114,
,1809,,6014249,
,1810,,6107148,
,1811,,6200068,
,1812,,6294402,
,1813,,6390171,
,1814,,6487397,
,1815,,6586102,
,1816,,6686310,
,1817,,6788042,
,1818,,6891322,
,1819,,6988457,
,1820,,7079278,
,1821,,7163614,
,1822,,7241288,
,1823,,7312122,
,1824,,7383648,
,1825,,7455874,
,1826,,7528807,
,1827,,7602453,
,1828,,7676819,
,1829,,7746740,
,1830,,7812138,
,1831,,7872935,
,1832,,7929052,
,1833,,7980409,
,1834,,8032100,
,1835,,8084125,
,1836,,8136487,
,1837,,8189188,
,1838,,8242230,
,1839,,8252749,
,1840,,8221292,
,1841,,8148395,
,1842,,8034579,
,1843,,7880357,
,1844,,7729095,
,1845,,7580737,
,1846,,7435227,
,1847,,7292509,
,1848,,7152531,
,1849,,7018882,
,1850,,6891380,
,1851,,6768203,
,1852,,6650879,
,1853,,6539235,
,1854,,6429466,
,1855,,6321538,
,1856,,6215422,
,1857,,6111087,
,1858,,6008503,
,1859,,5918580,
,1860,,5841021,
,1861,,5775536,
,1862,,5721842,
,1863,,5679657,
,1864,,5637784,
,1865,,5596218,
,1866,,5554959,
,1867,,5514004,
,1868,,5473350,
,1869,,5436309,
,1870,,5402839,
,1871,,5372898,
,1872,,5346446,
,1873,,5323442,
,1874,,5300537,
,1875,,5277730,
,1876,,5255021,
,1877,,5232409,
,1878,,5209894,
,1879,,5181609,
,1880,,5147638,
,1881,,5108066,
,1882,,5062975,
,1883,,5012447,
,1884,,4962424,
,1885,,4912899,
,1886,,4863868,
,1887,,4815326,
,1888,,4767268,
,1889,,4723737,
,1890,,4684663,
,1891,,4649978,
,1892,,4619615,
,1893,,4593507,
,1894,,4567547,
,1895,,4541732,
,1896,,4516064,
,1897,,4490540,
,1898,,4465160,
,1899,,4443025,
,1900,,4424108,
,1901,,4408385,
,1902,,4395829,
,1903,,4386416,
,1904,,4377023,
,1905,,4367650,
,1906,,4358296,
,1907,,4348962,
,1908,,4339648,
,1909,,4331518,
,1910,,4324569,
,1911,,4318796,
,1912,,4314196,
,1913,,4310765,
,1914,,4307336,
,1915,,4303910,
,1916,,4300487,
,1917,,4297066,
,1918,,4294708,
,1919,,4259285,
,1920,,4192107,
IMN,1800,,23530,
IMN,1820,,23530,
IMN,1950,,55115,
IMN,1951,,55090,
IMN,1952,,54666,
IMN,1953,,54095,
IMN,1954,,53469,
IMN,1955,,52801,
IMN,1956,,52086,
IMN,1957,,51329,
IMN,1958,,50547,
IMN,1959,,49739,
IMN,1960,,48887,
IMN,1961,,48473,
IMN,1962,,48713,
IMN,1963,,49170,
IMN,1964,,49650,
IMN,1965,,50113,
IMN,1966,,50775,
IMN,1967,,51764,
IMN,1968,,52916,
IMN,1969,,54094,
IMN,1970,,55323,
IMN,1971,,56452,
IMN,1972,,57393,
IMN,1973,,58280,
IMN,1974,,59165,
IMN,1975,,59986,
IMN,1976,,60773,
IMN,1977,,61595,
IMN,1978,,62424,
IMN,1979,,63261,
IMN,1980,,64103,
IMN,1981,,64622,
IMN,1982,,64710,
IMN,1983,,64656,
IMN,1984,,64552,
IMN,1985,,64426,
IMN,1986,,64723,
IMN,1987,,65624,
IMN,1988,,66703,
IMN,1989,,67811,
IMN,1990,,68943,
IMN,1991,,69835,
IMN,1992,,70378,
IMN,1993,,70797,
IMN,1994,,71187,
IMN,1995,,71531,
IMN,1996,,72066,
IMN,1997,,72925,
IMN,1998,,73880,
IMN,1999,,74808,
IMN,2000,,75679,
IMN,2001,,76498,
IMN,2002,,77294,
IMN,2003,,78066,
IMN,2004,,78807,
IMN,2005,,79535,
IMN,2006,,80310,
IMN,2007,,81163,
IMN,2008,,82045,
IMN,2009,,82954,
IMN,2010,,83884,
IMN,2011,,84398,
IMN,2012,,84354,
